id,region_id,postal_code,created_at,updated_at
1,1,28454,"2015-01-07 05:03:36","2015-01-07 05:03:36"
2,1,28407,"2015-01-07 05:03:36","2015-01-07 05:03:36"
3,1,28408,"2015-01-07 05:03:37","2015-01-07 05:03:37"
4,1,28409,"2015-01-07 05:03:37","2015-01-07 05:03:37"
5,1,28410,"2015-01-07 05:03:37","2015-01-07 05:03:37"
6,1,28411,"2015-01-07 05:03:37","2015-01-07 05:03:37"
7,1,28412,"2015-01-07 05:03:37","2015-01-07 05:03:37"
8,1,28420,"2015-01-07 05:03:37","2015-01-07 05:03:37"
9,1,28421,"2015-01-07 05:03:37","2015-01-07 05:03:37"
10,1,28422,"2015-01-07 05:03:37","2015-01-07 05:03:37"
11,1,28425,"2015-01-07 05:03:37","2015-01-07 05:03:37"
12,1,28428,"2015-01-07 05:03:37","2015-01-07 05:03:37"
13,1,28429,"2015-01-07 05:03:37","2015-01-07 05:03:37"
14,1,28435,"2015-01-07 05:03:37","2015-01-07 05:03:37"
15,1,28406,"2015-01-07 05:03:37","2015-01-07 05:03:37"
16,1,28467,"2015-01-07 05:03:37","2015-01-07 05:03:37"
17,1,28480,"2015-01-07 05:03:37","2015-01-07 05:03:37"
18,1,28479,"2015-01-07 05:03:37","2015-01-07 05:03:37"
19,1,28478,"2015-01-07 05:03:37","2015-01-07 05:03:37"
20,1,28471,"2015-01-07 05:03:37","2015-01-07 05:03:37"
21,1,28470,"2015-01-07 05:03:37","2015-01-07 05:03:37"
22,1,28443,"2015-01-07 05:03:37","2015-01-07 05:03:37"
23,1,28468,"2015-01-07 05:03:37","2015-01-07 05:03:37"
24,1,28451,"2015-01-07 05:03:37","2015-01-07 05:03:37"
25,1,28465,"2015-01-07 05:03:37","2015-01-07 05:03:37"
26,1,28462,"2015-01-07 05:03:37","2015-01-07 05:03:37"
27,1,28461,"2015-01-07 05:03:37","2015-01-07 05:03:37"
28,1,28459,"2015-01-07 05:03:37","2015-01-07 05:03:37"
29,1,28457,"2015-01-07 05:03:37","2015-01-07 05:03:37"
30,1,28449,"2015-01-07 05:03:37","2015-01-07 05:03:37"
31,1,28469,"2015-01-07 05:03:38","2015-01-07 05:03:38"
32,1,28404,"2015-01-07 05:03:38","2015-01-07 05:03:38"
33,1,28403,"2015-01-07 05:03:38","2015-01-07 05:03:38"
34,1,28402,"2015-01-07 05:03:38","2015-01-07 05:03:38"
35,1,28401,"2015-01-07 05:03:38","2015-01-07 05:03:38"
36,1,28452,"2015-01-07 05:03:38","2015-01-07 05:03:38"
37,1,28405,"2015-01-07 05:03:38","2015-01-07 05:03:38"
38,2,67114,"2015-01-07 05:03:38","2015-01-07 05:03:38"
39,2,66842,"2015-01-07 05:03:38","2015-01-07 05:03:38"
40,2,67060,"2015-01-07 05:03:38","2015-01-07 05:03:38"
41,2,67062,"2015-01-07 05:03:38","2015-01-07 05:03:38"
42,2,67067,"2015-01-07 05:03:38","2015-01-07 05:03:38"
43,2,67072,"2015-01-07 05:03:38","2015-01-07 05:03:38"
44,2,67074,"2015-01-07 05:03:38","2015-01-07 05:03:38"
45,2,67101,"2015-01-07 05:03:38","2015-01-07 05:03:38"
46,2,67103,"2015-01-07 05:03:38","2015-01-07 05:03:38"
47,2,67055,"2015-01-07 05:03:38","2015-01-07 05:03:38"
48,2,67110,"2015-01-07 05:03:38","2015-01-07 05:03:38"
49,2,67052,"2015-01-07 05:03:38","2015-01-07 05:03:38"
50,2,67117,"2015-01-07 05:03:38","2015-01-07 05:03:38"
51,2,67119,"2015-01-07 05:03:38","2015-01-07 05:03:38"
52,2,67120,"2015-01-07 05:03:38","2015-01-07 05:03:38"
53,2,67123,"2015-01-07 05:03:38","2015-01-07 05:03:38"
54,2,67132,"2015-01-07 05:03:38","2015-01-07 05:03:38"
55,2,67133,"2015-01-07 05:03:38","2015-01-07 05:03:38"
56,2,67135,"2015-01-07 05:03:38","2015-01-07 05:03:38"
57,2,67140,"2015-01-07 05:03:38","2015-01-07 05:03:38"
58,2,67144,"2015-01-07 05:03:39","2015-01-07 05:03:39"
59,2,67106,"2015-01-07 05:03:39","2015-01-07 05:03:39"
60,2,67025,"2015-01-07 05:03:39","2015-01-07 05:03:39"
61,2,67001,"2015-01-07 05:03:39","2015-01-07 05:03:39"
62,2,67002,"2015-01-07 05:03:39","2015-01-07 05:03:39"
63,2,67004,"2015-01-07 05:03:39","2015-01-07 05:03:39"
64,2,67010,"2015-01-07 05:03:39","2015-01-07 05:03:39"
65,2,67012,"2015-01-07 05:03:39","2015-01-07 05:03:39"
66,2,67013,"2015-01-07 05:03:39","2015-01-07 05:03:39"
67,2,67016,"2015-01-07 05:03:39","2015-01-07 05:03:39"
68,2,67017,"2015-01-07 05:03:39","2015-01-07 05:03:39"
69,2,67056,"2015-01-07 05:03:39","2015-01-07 05:03:39"
70,2,67022,"2015-01-07 05:03:39","2015-01-07 05:03:39"
71,2,67151,"2015-01-07 05:03:39","2015-01-07 05:03:39"
72,2,67026,"2015-01-07 05:03:39","2015-01-07 05:03:39"
73,2,67030,"2015-01-07 05:03:39","2015-01-07 05:03:39"
74,2,67031,"2015-01-07 05:03:39","2015-01-07 05:03:39"
75,2,67037,"2015-01-07 05:03:39","2015-01-07 05:03:39"
76,2,67039,"2015-01-07 05:03:39","2015-01-07 05:03:39"
77,2,67041,"2015-01-07 05:03:39","2015-01-07 05:03:39"
78,2,67042,"2015-01-07 05:03:39","2015-01-07 05:03:39"
79,2,67050,"2015-01-07 05:03:39","2015-01-07 05:03:39"
80,2,67051,"2015-01-07 05:03:39","2015-01-07 05:03:39"
81,2,67020,"2015-01-07 05:03:39","2015-01-07 05:03:39"
82,2,67236,"2015-01-07 05:03:39","2015-01-07 05:03:39"
83,2,67221,"2015-01-07 05:03:39","2015-01-07 05:03:39"
84,2,67223,"2015-01-07 05:03:40","2015-01-07 05:03:40"
85,2,67226,"2015-01-07 05:03:40","2015-01-07 05:03:40"
86,2,67227,"2015-01-07 05:03:40","2015-01-07 05:03:40"
87,2,67228,"2015-01-07 05:03:40","2015-01-07 05:03:40"
88,2,67230,"2015-01-07 05:03:40","2015-01-07 05:03:40"
89,2,67231,"2015-01-07 05:03:40","2015-01-07 05:03:40"
90,2,67232,"2015-01-07 05:03:40","2015-01-07 05:03:40"
91,2,67147,"2015-01-07 05:03:40","2015-01-07 05:03:40"
92,2,67235,"2015-01-07 05:03:40","2015-01-07 05:03:40"
93,2,67218,"2015-01-07 05:03:40","2015-01-07 05:03:40"
94,2,67251,"2015-01-07 05:03:40","2015-01-07 05:03:40"
95,2,67256,"2015-01-07 05:03:40","2015-01-07 05:03:40"
96,2,67257,"2015-01-07 05:03:40","2015-01-07 05:03:40"
97,2,67259,"2015-01-07 05:03:40","2015-01-07 05:03:40"
98,2,67260,"2015-01-07 05:03:40","2015-01-07 05:03:40"
99,2,67275,"2015-01-07 05:03:40","2015-01-07 05:03:40"
100,2,67276,"2015-01-07 05:03:40","2015-01-07 05:03:40"
101,2,67277,"2015-01-07 05:03:40","2015-01-07 05:03:40"
102,2,67278,"2015-01-07 05:03:40","2015-01-07 05:03:40"
103,2,67233,"2015-01-07 05:03:40","2015-01-07 05:03:40"
104,2,67209,"2015-01-07 05:03:40","2015-01-07 05:03:40"
105,2,67105,"2015-01-07 05:03:40","2015-01-07 05:03:40"
106,2,67152,"2015-01-07 05:03:40","2015-01-07 05:03:40"
107,2,67154,"2015-01-07 05:03:40","2015-01-07 05:03:40"
108,2,67201,"2015-01-07 05:03:40","2015-01-07 05:03:40"
109,2,67202,"2015-01-07 05:03:40","2015-01-07 05:03:40"
110,2,67203,"2015-01-07 05:03:40","2015-01-07 05:03:40"
111,2,67204,"2015-01-07 05:03:41","2015-01-07 05:03:41"
112,2,67205,"2015-01-07 05:03:41","2015-01-07 05:03:41"
113,2,67206,"2015-01-07 05:03:41","2015-01-07 05:03:41"
114,2,67220,"2015-01-07 05:03:41","2015-01-07 05:03:41"
115,2,67208,"2015-01-07 05:03:41","2015-01-07 05:03:41"
116,2,67219,"2015-01-07 05:03:41","2015-01-07 05:03:41"
117,2,67210,"2015-01-07 05:03:41","2015-01-07 05:03:41"
118,2,67211,"2015-01-07 05:03:41","2015-01-07 05:03:41"
119,2,67212,"2015-01-07 05:03:41","2015-01-07 05:03:41"
120,2,67213,"2015-01-07 05:03:41","2015-01-07 05:03:41"
121,2,67214,"2015-01-07 05:03:41","2015-01-07 05:03:41"
122,2,67215,"2015-01-07 05:03:41","2015-01-07 05:03:41"
123,2,67216,"2015-01-07 05:03:41","2015-01-07 05:03:41"
124,2,67217,"2015-01-07 05:03:41","2015-01-07 05:03:41"
125,2,67149,"2015-01-07 05:03:41","2015-01-07 05:03:41"
126,2,67207,"2015-01-07 05:03:41","2015-01-07 05:03:41"
127,2,67108,"2015-01-07 05:03:41","2015-01-07 05:03:41"
128,3,20676,"2015-01-07 05:03:41","2015-01-07 05:03:41"
129,3,20697,"2015-01-07 05:03:41","2015-01-07 05:03:41"
130,3,20695,"2015-01-07 05:03:41","2015-01-07 05:03:41"
131,3,20693,"2015-01-07 05:03:41","2015-01-07 05:03:41"
132,3,20689,"2015-01-07 05:03:41","2015-01-07 05:03:41"
133,3,20688,"2015-01-07 05:03:41","2015-01-07 05:03:41"
134,3,20685,"2015-01-07 05:03:41","2015-01-07 05:03:41"
135,3,20682,"2015-01-07 05:03:41","2015-01-07 05:03:41"
136,3,20703,"2015-01-07 05:03:41","2015-01-07 05:03:41"
137,3,20677,"2015-01-07 05:03:41","2015-01-07 05:03:41"
138,3,20706,"2015-01-07 05:03:41","2015-01-07 05:03:41"
139,3,20675,"2015-01-07 05:03:41","2015-01-07 05:03:41"
140,3,20678,"2015-01-07 05:03:42","2015-01-07 05:03:42"
141,3,20664,"2015-01-07 05:03:42","2015-01-07 05:03:42"
142,3,20705,"2015-01-07 05:03:42","2015-01-07 05:03:42"
143,3,22412,"2015-01-07 05:03:42","2015-01-07 05:03:42"
144,3,20707,"2015-01-07 05:03:42","2015-01-07 05:03:42"
145,3,20708,"2015-01-07 05:03:42","2015-01-07 05:03:42"
146,3,20709,"2015-01-07 05:03:42","2015-01-07 05:03:42"
147,3,20710,"2015-01-07 05:03:42","2015-01-07 05:03:42"
148,3,20712,"2015-01-07 05:03:42","2015-01-07 05:03:42"
149,3,20714,"2015-01-07 05:03:42","2015-01-07 05:03:42"
150,3,20715,"2015-01-07 05:03:42","2015-01-07 05:03:42"
151,3,20716,"2015-01-07 05:03:42","2015-01-07 05:03:42"
152,3,20717,"2015-01-07 05:03:42","2015-01-07 05:03:42"
153,3,20718,"2015-01-07 05:03:42","2015-01-07 05:03:42"
154,3,20719,"2015-01-07 05:03:42","2015-01-07 05:03:42"
155,3,20704,"2015-01-07 05:03:42","2015-01-07 05:03:42"
156,3,25438,"2015-01-07 05:03:42","2015-01-07 05:03:42"
157,3,20657,"2015-01-07 05:03:42","2015-01-07 05:03:42"
158,3,20646,"2015-01-07 05:03:42","2015-01-07 05:03:42"
159,3,20645,"2015-01-07 05:03:42","2015-01-07 05:03:42"
160,3,20643,"2015-01-07 05:03:42","2015-01-07 05:03:42"
161,3,20640,"2015-01-07 05:03:42","2015-01-07 05:03:42"
162,3,20639,"2015-01-07 05:03:42","2015-01-07 05:03:42"
163,3,20637,"2015-01-07 05:03:42","2015-01-07 05:03:42"
164,3,20632,"2015-01-07 05:03:42","2015-01-07 05:03:42"
165,3,25446,"2015-01-07 05:03:42","2015-01-07 05:03:42"
166,3,25443,"2015-01-07 05:03:42","2015-01-07 05:03:42"
167,3,20749,"2015-01-07 05:03:42","2015-01-07 05:03:42"
168,3,25442,"2015-01-07 05:03:43","2015-01-07 05:03:43"
169,3,20658,"2015-01-07 05:03:43","2015-01-07 05:03:43"
170,3,25441,"2015-01-07 05:03:43","2015-01-07 05:03:43"
171,3,20662,"2015-01-07 05:03:43","2015-01-07 05:03:43"
172,3,25432,"2015-01-07 05:03:43","2015-01-07 05:03:43"
173,3,25430,"2015-01-07 05:03:43","2015-01-07 05:03:43"
174,3,25429,"2015-01-07 05:03:43","2015-01-07 05:03:43"
175,3,25425,"2015-01-07 05:03:43","2015-01-07 05:03:43"
176,3,25423,"2015-01-07 05:03:43","2015-01-07 05:03:43"
177,3,25414,"2015-01-07 05:03:43","2015-01-07 05:03:43"
178,3,25410,"2015-01-07 05:03:43","2015-01-07 05:03:43"
179,3,22406,"2015-01-07 05:03:43","2015-01-07 05:03:43"
180,3,22407,"2015-01-07 05:03:43","2015-01-07 05:03:43"
181,3,22408,"2015-01-07 05:03:43","2015-01-07 05:03:43"
182,3,22430,"2015-01-07 05:03:43","2015-01-07 05:03:43"
183,3,20661,"2015-01-07 05:03:43","2015-01-07 05:03:43"
184,3,20720,"2015-01-07 05:03:43","2015-01-07 05:03:43"
185,3,20792,"2015-01-07 05:03:43","2015-01-07 05:03:43"
186,3,20772,"2015-01-07 05:03:43","2015-01-07 05:03:43"
187,3,20773,"2015-01-07 05:03:43","2015-01-07 05:03:43"
188,3,20774,"2015-01-07 05:03:43","2015-01-07 05:03:43"
189,3,20775,"2015-01-07 05:03:43","2015-01-07 05:03:43"
190,3,20781,"2015-01-07 05:03:43","2015-01-07 05:03:43"
191,3,20782,"2015-01-07 05:03:43","2015-01-07 05:03:43"
192,3,20783,"2015-01-07 05:03:43","2015-01-07 05:03:43"
193,3,20784,"2015-01-07 05:03:43","2015-01-07 05:03:43"
194,3,20785,"2015-01-07 05:03:43","2015-01-07 05:03:43"
195,3,20787,"2015-01-07 05:03:43","2015-01-07 05:03:43"
196,3,20788,"2015-01-07 05:03:44","2015-01-07 05:03:44"
197,3,20747,"2015-01-07 05:03:44","2015-01-07 05:03:44"
198,3,20791,"2015-01-07 05:03:44","2015-01-07 05:03:44"
199,3,20769,"2015-01-07 05:03:44","2015-01-07 05:03:44"
200,3,20797,"2015-01-07 05:03:44","2015-01-07 05:03:44"
201,3,20799,"2015-01-07 05:03:44","2015-01-07 05:03:44"
202,3,20810,"2015-01-07 05:03:44","2015-01-07 05:03:44"
203,3,20811,"2015-01-07 05:03:44","2015-01-07 05:03:44"
204,3,20812,"2015-01-07 05:03:44","2015-01-07 05:03:44"
205,3,20813,"2015-01-07 05:03:44","2015-01-07 05:03:44"
206,3,20814,"2015-01-07 05:03:44","2015-01-07 05:03:44"
207,3,20815,"2015-01-07 05:03:44","2015-01-07 05:03:44"
208,3,20816,"2015-01-07 05:03:44","2015-01-07 05:03:44"
209,3,20817,"2015-01-07 05:03:44","2015-01-07 05:03:44"
210,3,20818,"2015-01-07 05:03:44","2015-01-07 05:03:44"
211,3,20824,"2015-01-07 05:03:44","2015-01-07 05:03:44"
212,3,20790,"2015-01-07 05:03:44","2015-01-07 05:03:44"
213,3,20745,"2015-01-07 05:03:44","2015-01-07 05:03:44"
214,3,20722,"2015-01-07 05:03:44","2015-01-07 05:03:44"
215,3,20725,"2015-01-07 05:03:44","2015-01-07 05:03:44"
216,3,20726,"2015-01-07 05:03:44","2015-01-07 05:03:44"
217,3,20731,"2015-01-07 05:03:44","2015-01-07 05:03:44"
218,3,20732,"2015-01-07 05:03:44","2015-01-07 05:03:44"
219,3,20735,"2015-01-07 05:03:44","2015-01-07 05:03:44"
220,3,20736,"2015-01-07 05:03:44","2015-01-07 05:03:44"
221,3,20737,"2015-01-07 05:03:44","2015-01-07 05:03:44"
222,3,20738,"2015-01-07 05:03:44","2015-01-07 05:03:44"
223,3,20740,"2015-01-07 05:03:44","2015-01-07 05:03:44"
224,3,20741,"2015-01-07 05:03:44","2015-01-07 05:03:44"
225,3,20742,"2015-01-07 05:03:45","2015-01-07 05:03:45"
226,3,20771,"2015-01-07 05:03:45","2015-01-07 05:03:45"
227,3,20744,"2015-01-07 05:03:45","2015-01-07 05:03:45"
228,3,20770,"2015-01-07 05:03:45","2015-01-07 05:03:45"
229,3,20746,"2015-01-07 05:03:45","2015-01-07 05:03:45"
230,3,22463,"2015-01-07 05:03:45","2015-01-07 05:03:45"
231,3,20748,"2015-01-07 05:03:45","2015-01-07 05:03:45"
232,3,20608,"2015-01-07 05:03:45","2015-01-07 05:03:45"
233,3,20750,"2015-01-07 05:03:45","2015-01-07 05:03:45"
234,3,20752,"2015-01-07 05:03:45","2015-01-07 05:03:45"
235,3,20753,"2015-01-07 05:03:45","2015-01-07 05:03:45"
236,3,20754,"2015-01-07 05:03:45","2015-01-07 05:03:45"
237,3,20757,"2015-01-07 05:03:45","2015-01-07 05:03:45"
238,3,20762,"2015-01-07 05:03:45","2015-01-07 05:03:45"
239,3,20768,"2015-01-07 05:03:45","2015-01-07 05:03:45"
240,3,20721,"2015-01-07 05:03:45","2015-01-07 05:03:45"
241,3,20743,"2015-01-07 05:03:45","2015-01-07 05:03:45"
242,3,20535,"2015-01-07 05:03:45","2015-01-07 05:03:45"
243,3,20522,"2015-01-07 05:03:45","2015-01-07 05:03:45"
244,3,20523,"2015-01-07 05:03:45","2015-01-07 05:03:45"
245,3,20524,"2015-01-07 05:03:45","2015-01-07 05:03:45"
246,3,20525,"2015-01-07 05:03:45","2015-01-07 05:03:45"
247,3,20526,"2015-01-07 05:03:45","2015-01-07 05:03:45"
248,3,20527,"2015-01-07 05:03:45","2015-01-07 05:03:45"
249,3,20528,"2015-01-07 05:03:45","2015-01-07 05:03:45"
250,3,20529,"2015-01-07 05:03:45","2015-01-07 05:03:45"
251,3,20530,"2015-01-07 05:03:45","2015-01-07 05:03:45"
252,3,20531,"2015-01-07 05:03:45","2015-01-07 05:03:45"
253,3,20532,"2015-01-07 05:03:46","2015-01-07 05:03:46"
254,3,20611,"2015-01-07 05:03:46","2015-01-07 05:03:46"
255,3,20534,"2015-01-07 05:03:46","2015-01-07 05:03:46"
256,3,20515,"2015-01-07 05:03:46","2015-01-07 05:03:46"
257,3,20536,"2015-01-07 05:03:46","2015-01-07 05:03:46"
258,3,20537,"2015-01-07 05:03:46","2015-01-07 05:03:46"
259,3,20538,"2015-01-07 05:03:46","2015-01-07 05:03:46"
260,3,20539,"2015-01-07 05:03:46","2015-01-07 05:03:46"
261,3,20540,"2015-01-07 05:03:46","2015-01-07 05:03:46"
262,3,20541,"2015-01-07 05:03:46","2015-01-07 05:03:46"
263,3,20542,"2015-01-07 05:03:46","2015-01-07 05:03:46"
264,3,20543,"2015-01-07 05:03:46","2015-01-07 05:03:46"
265,3,20544,"2015-01-07 05:03:46","2015-01-07 05:03:46"
266,3,20546,"2015-01-07 05:03:46","2015-01-07 05:03:46"
267,3,20547,"2015-01-07 05:03:46","2015-01-07 05:03:46"
268,3,20548,"2015-01-07 05:03:46","2015-01-07 05:03:46"
269,3,20533,"2015-01-07 05:03:46","2015-01-07 05:03:46"
270,3,20500,"2015-01-07 05:03:46","2015-01-07 05:03:46"
271,3,22742,"2015-01-07 05:03:46","2015-01-07 05:03:46"
272,3,22739,"2015-01-07 05:03:46","2015-01-07 05:03:46"
273,3,22734,"2015-01-07 05:03:46","2015-01-07 05:03:46"
274,3,22728,"2015-01-07 05:03:46","2015-01-07 05:03:46"
275,3,22720,"2015-01-07 05:03:46","2015-01-07 05:03:46"
276,3,22712,"2015-01-07 05:03:46","2015-01-07 05:03:46"
277,3,22663,"2015-01-07 05:03:46","2015-01-07 05:03:46"
278,3,22649,"2015-01-07 05:03:46","2015-01-07 05:03:46"
279,3,22646,"2015-01-07 05:03:46","2015-01-07 05:03:46"
280,3,22643,"2015-01-07 05:03:46","2015-01-07 05:03:46"
281,3,22642,"2015-01-07 05:03:46","2015-01-07 05:03:46"
282,3,22639,"2015-01-07 05:03:47","2015-01-07 05:03:47"
283,3,20521,"2015-01-07 05:03:47","2015-01-07 05:03:47"
284,3,20472,"2015-01-07 05:03:47","2015-01-07 05:03:47"
285,3,20520,"2015-01-07 05:03:47","2015-01-07 05:03:47"
286,3,20501,"2015-01-07 05:03:47","2015-01-07 05:03:47"
287,3,20502,"2015-01-07 05:03:47","2015-01-07 05:03:47"
288,3,20503,"2015-01-07 05:03:47","2015-01-07 05:03:47"
289,3,20504,"2015-01-07 05:03:47","2015-01-07 05:03:47"
290,3,20505,"2015-01-07 05:03:47","2015-01-07 05:03:47"
291,3,20506,"2015-01-07 05:03:47","2015-01-07 05:03:47"
292,3,20507,"2015-01-07 05:03:47","2015-01-07 05:03:47"
293,3,20508,"2015-01-07 05:03:47","2015-01-07 05:03:47"
294,3,20509,"2015-01-07 05:03:47","2015-01-07 05:03:47"
295,3,20510,"2015-01-07 05:03:47","2015-01-07 05:03:47"
296,3,20511,"2015-01-07 05:03:47","2015-01-07 05:03:47"
297,3,20551,"2015-01-07 05:03:47","2015-01-07 05:03:47"
298,3,22630,"2015-01-07 05:03:47","2015-01-07 05:03:47"
299,3,20616,"2015-01-07 05:03:47","2015-01-07 05:03:47"
300,3,20549,"2015-01-07 05:03:47","2015-01-07 05:03:47"
301,3,20597,"2015-01-07 05:03:47","2015-01-07 05:03:47"
302,3,20599,"2015-01-07 05:03:47","2015-01-07 05:03:47"
303,3,20601,"2015-01-07 05:03:47","2015-01-07 05:03:47"
304,3,20602,"2015-01-07 05:03:47","2015-01-07 05:03:47"
305,3,20603,"2015-01-07 05:03:47","2015-01-07 05:03:47"
306,3,20604,"2015-01-07 05:03:47","2015-01-07 05:03:47"
307,3,20607,"2015-01-07 05:03:47","2015-01-07 05:03:47"
308,3,20859,"2015-01-07 05:03:47","2015-01-07 05:03:47"
309,3,20610,"2015-01-07 05:03:47","2015-01-07 05:03:47"
310,3,20825,"2015-01-07 05:03:47","2015-01-07 05:03:47"
311,3,20612,"2015-01-07 05:03:48","2015-01-07 05:03:48"
312,3,20591,"2015-01-07 05:03:48","2015-01-07 05:03:48"
313,3,20615,"2015-01-07 05:03:48","2015-01-07 05:03:48"
314,3,20590,"2015-01-07 05:03:48","2015-01-07 05:03:48"
315,3,20617,"2015-01-07 05:03:48","2015-01-07 05:03:48"
316,3,20623,"2015-01-07 05:03:48","2015-01-07 05:03:48"
317,3,20625,"2015-01-07 05:03:48","2015-01-07 05:03:48"
318,3,20629,"2015-01-07 05:03:48","2015-01-07 05:03:48"
319,3,22565,"2015-01-07 05:03:48","2015-01-07 05:03:48"
320,3,22556,"2015-01-07 05:03:48","2015-01-07 05:03:48"
321,3,22555,"2015-01-07 05:03:48","2015-01-07 05:03:48"
322,3,22554,"2015-01-07 05:03:48","2015-01-07 05:03:48"
323,3,22553,"2015-01-07 05:03:48","2015-01-07 05:03:48"
324,3,22551,"2015-01-07 05:03:48","2015-01-07 05:03:48"
325,3,22545,"2015-01-07 05:03:48","2015-01-07 05:03:48"
326,3,22534,"2015-01-07 05:03:48","2015-01-07 05:03:48"
327,3,20613,"2015-01-07 05:03:48","2015-01-07 05:03:48"
328,3,22620,"2015-01-07 05:03:48","2015-01-07 05:03:48"
329,3,22471,"2015-01-07 05:03:48","2015-01-07 05:03:48"
330,3,20552,"2015-01-07 05:03:48","2015-01-07 05:03:48"
331,3,20553,"2015-01-07 05:03:48","2015-01-07 05:03:48"
332,3,20554,"2015-01-07 05:03:48","2015-01-07 05:03:48"
333,3,20555,"2015-01-07 05:03:48","2015-01-07 05:03:48"
334,3,20557,"2015-01-07 05:03:48","2015-01-07 05:03:48"
335,3,20558,"2015-01-07 05:03:48","2015-01-07 05:03:48"
336,3,20559,"2015-01-07 05:03:48","2015-01-07 05:03:48"
337,3,20560,"2015-01-07 05:03:48","2015-01-07 05:03:48"
338,3,20565,"2015-01-07 05:03:48","2015-01-07 05:03:48"
339,3,20566,"2015-01-07 05:03:49","2015-01-07 05:03:49"
340,3,20570,"2015-01-07 05:03:49","2015-01-07 05:03:49"
341,3,20593,"2015-01-07 05:03:49","2015-01-07 05:03:49"
342,3,20572,"2015-01-07 05:03:49","2015-01-07 05:03:49"
343,3,20550,"2015-01-07 05:03:49","2015-01-07 05:03:49"
344,3,22611,"2015-01-07 05:03:49","2015-01-07 05:03:49"
345,3,20573,"2015-01-07 05:03:49","2015-01-07 05:03:49"
346,3,22610,"2015-01-07 05:03:49","2015-01-07 05:03:49"
347,3,20575,"2015-01-07 05:03:49","2015-01-07 05:03:49"
348,3,20576,"2015-01-07 05:03:49","2015-01-07 05:03:49"
349,3,20577,"2015-01-07 05:03:49","2015-01-07 05:03:49"
350,3,20578,"2015-01-07 05:03:49","2015-01-07 05:03:49"
351,3,20579,"2015-01-07 05:03:49","2015-01-07 05:03:49"
352,3,20580,"2015-01-07 05:03:49","2015-01-07 05:03:49"
353,3,20581,"2015-01-07 05:03:49","2015-01-07 05:03:49"
354,3,20585,"2015-01-07 05:03:49","2015-01-07 05:03:49"
355,3,20586,"2015-01-07 05:03:49","2015-01-07 05:03:49"
356,3,20571,"2015-01-07 05:03:49","2015-01-07 05:03:49"
357,3,22181,"2015-01-07 05:03:49","2015-01-07 05:03:49"
358,3,22134,"2015-01-07 05:03:49","2015-01-07 05:03:49"
359,3,22135,"2015-01-07 05:03:49","2015-01-07 05:03:49"
360,3,22150,"2015-01-07 05:03:49","2015-01-07 05:03:49"
361,3,22151,"2015-01-07 05:03:49","2015-01-07 05:03:49"
362,3,22152,"2015-01-07 05:03:49","2015-01-07 05:03:49"
363,3,22153,"2015-01-07 05:03:49","2015-01-07 05:03:49"
364,3,22156,"2015-01-07 05:03:49","2015-01-07 05:03:49"
365,3,22158,"2015-01-07 05:03:49","2015-01-07 05:03:49"
366,3,22159,"2015-01-07 05:03:49","2015-01-07 05:03:49"
367,3,22160,"2015-01-07 05:03:49","2015-01-07 05:03:49"
368,3,22161,"2015-01-07 05:03:49","2015-01-07 05:03:49"
369,3,22042,"2015-01-07 05:03:50","2015-01-07 05:03:50"
370,3,22180,"2015-01-07 05:03:50","2015-01-07 05:03:50"
371,3,22122,"2015-01-07 05:03:50","2015-01-07 05:03:50"
372,3,22182,"2015-01-07 05:03:50","2015-01-07 05:03:50"
373,3,22183,"2015-01-07 05:03:50","2015-01-07 05:03:50"
374,3,22184,"2015-01-07 05:03:50","2015-01-07 05:03:50"
375,3,22185,"2015-01-07 05:03:50","2015-01-07 05:03:50"
376,3,22191,"2015-01-07 05:03:50","2015-01-07 05:03:50"
377,3,22192,"2015-01-07 05:03:50","2015-01-07 05:03:50"
378,3,22193,"2015-01-07 05:03:50","2015-01-07 05:03:50"
379,3,22194,"2015-01-07 05:03:50","2015-01-07 05:03:50"
380,3,22195,"2015-01-07 05:03:50","2015-01-07 05:03:50"
381,3,22199,"2015-01-07 05:03:50","2015-01-07 05:03:50"
382,3,22201,"2015-01-07 05:03:50","2015-01-07 05:03:50"
383,3,22202,"2015-01-07 05:03:50","2015-01-07 05:03:50"
384,3,22172,"2015-01-07 05:03:50","2015-01-07 05:03:50"
385,3,22101,"2015-01-07 05:03:50","2015-01-07 05:03:50"
386,3,20855,"2015-01-07 05:03:50","2015-01-07 05:03:50"
387,3,22044,"2015-01-07 05:03:50","2015-01-07 05:03:50"
388,3,22046,"2015-01-07 05:03:50","2015-01-07 05:03:50"
389,3,22047,"2015-01-07 05:03:50","2015-01-07 05:03:50"
390,3,22060,"2015-01-07 05:03:50","2015-01-07 05:03:50"
391,3,22066,"2015-01-07 05:03:50","2015-01-07 05:03:50"
392,3,22067,"2015-01-07 05:03:50","2015-01-07 05:03:50"
393,3,22079,"2015-01-07 05:03:50","2015-01-07 05:03:50"
394,3,22081,"2015-01-07 05:03:50","2015-01-07 05:03:50"
395,3,22082,"2015-01-07 05:03:50","2015-01-07 05:03:50"
396,3,22092,"2015-01-07 05:03:50","2015-01-07 05:03:50"
397,3,22093,"2015-01-07 05:03:51","2015-01-07 05:03:51"
398,3,22125,"2015-01-07 05:03:51","2015-01-07 05:03:51"
399,3,22096,"2015-01-07 05:03:51","2015-01-07 05:03:51"
